,paircolors,pairshapes,pairstripes,item1name,item1features,item2name,item2feature,colormatch,shapematch,stripematch,colshstr_match,mybinary,totalmatch
581,"('red', 'green')","('square', 'square')","('horizontal', 'vertical')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",0,1,0,010,10,1
582,"('red', 'green')","('square', 'square')","('horizontal', 'diagonal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",0,1,0,010,10,1
583,"('red', 'green')","('square', 'circle')","('horizontal', 'horizontal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,1,001,1,1
584,"('red', 'green')","('square', 'circle')","('horizontal', 'vertical')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",0,0,0,000,0,0
585,"('red', 'green')","('square', 'circle')","('horizontal', 'diagonal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,0,000,0,0
586,"('red', 'red')","('square', 'triangle')","('horizontal', 'horizontal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",1,0,1,101,101,2
587,"('red', 'red')","('square', 'triangle')","('horizontal', 'vertical')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",1,0,0,100,100,1
588,"('red', 'red')","('square', 'triangle')","('horizontal', 'diagonal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",1,0,0,100,100,1
589,"('red', 'red')","('square', 'square')","('horizontal', 'horizontal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",1,1,1,111,111,3
590,"('red', 'red')","('square', 'square')","('horizontal', 'vertical')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",1,1,0,110,110,2
591,"('red', 'red')","('square', 'square')","('horizontal', 'diagonal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",1,1,0,110,110,2
592,"('red', 'red')","('square', 'circle')","('horizontal', 'horizontal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",1,0,1,101,101,2
593,"('red', 'red')","('square', 'circle')","('horizontal', 'vertical')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",1,0,0,100,100,1
594,"('red', 'red')","('square', 'circle')","('horizontal', 'diagonal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",1,0,0,100,100,1
595,"('red', 'blue')","('square', 'triangle')","('vertical', 'horizontal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
596,"('red', 'blue')","('square', 'triangle')","('vertical', 'vertical')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,1,001,1,1
597,"('red', 'blue')","('square', 'triangle')","('vertical', 'diagonal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
598,"('red', 'blue')","('square', 'square')","('vertical', 'horizontal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,1,0,010,10,1
599,"('red', 'blue')","('square', 'square')","('vertical', 'vertical')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,1,1,011,11,2
600,"('red', 'blue')","('square', 'square')","('vertical', 'diagonal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,1,0,010,10,1
601,"('red', 'blue')","('square', 'circle')","('vertical', 'horizontal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
602,"('red', 'blue')","('square', 'circle')","('vertical', 'vertical')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,0,1,001,1,1
603,"('red', 'blue')","('square', 'circle')","('vertical', 'diagonal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,0,000,0,0
604,"('red', 'green')","('square', 'triangle')","('vertical', 'horizontal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
605,"('red', 'green')","('square', 'triangle')","('vertical', 'vertical')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,1,001,1,1
606,"('red', 'green')","('square', 'triangle')","('vertical', 'diagonal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
607,"('red', 'green')","('square', 'square')","('vertical', 'horizontal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",0,1,0,010,10,1
608,"('red', 'green')","('square', 'square')","('vertical', 'vertical')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",0,1,1,011,11,2
609,"('red', 'green')","('square', 'square')","('vertical', 'diagonal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",0,1,0,010,10,1
610,"('red', 'green')","('square', 'circle')","('vertical', 'horizontal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
611,"('red', 'green')","('square', 'circle')","('vertical', 'vertical')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",0,0,1,001,1,1
612,"('red', 'green')","('square', 'circle')","('vertical', 'diagonal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,0,000,0,0
613,"('red', 'red')","('square', 'triangle')","('vertical', 'horizontal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",1,0,0,100,100,1
614,"('red', 'red')","('square', 'triangle')","('vertical', 'vertical')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",1,0,1,101,101,2
615,"('red', 'red')","('square', 'triangle')","('vertical', 'diagonal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",1,0,0,100,100,1
616,"('red', 'red')","('square', 'square')","('vertical', 'horizontal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",1,1,0,110,110,2
617,"('red', 'red')","('square', 'square')","('vertical', 'vertical')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",1,1,1,111,111,3
618,"('red', 'red')","('square', 'square')","('vertical', 'diagonal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",1,1,0,110,110,2
619,"('red', 'red')","('square', 'circle')","('vertical', 'horizontal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",1,0,0,100,100,1
620,"('red', 'red')","('square', 'circle')","('vertical', 'vertical')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",1,0,1,101,101,2
621,"('red', 'red')","('square', 'circle')","('vertical', 'diagonal')",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",1,0,0,100,100,1
622,"('red', 'blue')","('square', 'triangle')","('diagonal', 'horizontal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
623,"('red', 'blue')","('square', 'triangle')","('diagonal', 'vertical')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
624,"('red', 'blue')","('square', 'triangle')","('diagonal', 'diagonal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,1,001,1,1
625,"('red', 'blue')","('square', 'square')","('diagonal', 'horizontal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,1,0,010,10,1
626,"('red', 'blue')","('square', 'square')","('diagonal', 'vertical')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,1,0,010,10,1
627,"('red', 'blue')","('square', 'square')","('diagonal', 'diagonal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,1,1,011,11,2
628,"('red', 'blue')","('square', 'circle')","('diagonal', 'horizontal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
629,"('red', 'blue')","('square', 'circle')","('diagonal', 'vertical')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,0,0,000,0,0
630,"('red', 'blue')","('square', 'circle')","('diagonal', 'diagonal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,1,001,1,1
631,"('red', 'green')","('square', 'triangle')","('diagonal', 'horizontal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
632,"('red', 'green')","('square', 'triangle')","('diagonal', 'vertical')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
633,"('red', 'green')","('square', 'triangle')","('diagonal', 'diagonal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,1,001,1,1
634,"('red', 'green')","('square', 'square')","('diagonal', 'horizontal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",0,1,0,010,10,1
635,"('red', 'green')","('square', 'square')","('diagonal', 'vertical')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",0,1,0,010,10,1
636,"('red', 'green')","('square', 'square')","('diagonal', 'diagonal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",0,1,1,011,11,2
637,"('red', 'green')","('square', 'circle')","('diagonal', 'horizontal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
638,"('red', 'green')","('square', 'circle')","('diagonal', 'vertical')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",0,0,0,000,0,0
639,"('red', 'green')","('square', 'circle')","('diagonal', 'diagonal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,1,001,1,1
640,"('red', 'red')","('square', 'triangle')","('diagonal', 'horizontal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",1,0,0,100,100,1
641,"('red', 'red')","('square', 'triangle')","('diagonal', 'vertical')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",1,0,0,100,100,1
642,"('red', 'red')","('square', 'triangle')","('diagonal', 'diagonal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",1,0,1,101,101,2
643,"('red', 'red')","('square', 'square')","('diagonal', 'horizontal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",1,1,0,110,110,2
644,"('red', 'red')","('square', 'square')","('diagonal', 'vertical')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",1,1,0,110,110,2
645,"('red', 'red')","('square', 'square')","('diagonal', 'diagonal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",1,1,1,111,111,3
646,"('red', 'red')","('square', 'circle')","('diagonal', 'horizontal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",1,0,0,100,100,1
647,"('red', 'red')","('square', 'circle')","('diagonal', 'vertical')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",1,0,0,100,100,1
648,"('red', 'red')","('square', 'circle')","('diagonal', 'diagonal')",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",1,0,1,101,101,2
649,"('red', 'blue')","('circle', 'triangle')","('horizontal', 'horizontal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,1,001,1,1
650,"('red', 'blue')","('circle', 'triangle')","('horizontal', 'vertical')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
651,"('red', 'blue')","('circle', 'triangle')","('horizontal', 'diagonal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
652,"('red', 'blue')","('circle', 'square')","('horizontal', 'horizontal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,0,1,001,1,1
653,"('red', 'blue')","('circle', 'square')","('horizontal', 'vertical')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
654,"('red', 'blue')","('circle', 'square')","('horizontal', 'diagonal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
655,"('red', 'blue')","('circle', 'circle')","('horizontal', 'horizontal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,1,011,11,2
656,"('red', 'blue')","('circle', 'circle')","('horizontal', 'vertical')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,1,0,010,10,1
657,"('red', 'blue')","('circle', 'circle')","('horizontal', 'diagonal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,0,010,10,1
658,"('red', 'green')","('circle', 'triangle')","('horizontal', 'horizontal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,1,001,1,1
659,"('red', 'green')","('circle', 'triangle')","('horizontal', 'vertical')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
660,"('red', 'green')","('circle', 'triangle')","('horizontal', 'diagonal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
661,"('red', 'green')","('circle', 'square')","('horizontal', 'horizontal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",0,0,1,001,1,1
662,"('red', 'green')","('circle', 'square')","('horizontal', 'vertical')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
663,"('red', 'green')","('circle', 'square')","('horizontal', 'diagonal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
664,"('red', 'green')","('circle', 'circle')","('horizontal', 'horizontal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,1,011,11,2
665,"('red', 'green')","('circle', 'circle')","('horizontal', 'vertical')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",0,1,0,010,10,1
666,"('red', 'green')","('circle', 'circle')","('horizontal', 'diagonal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,0,010,10,1
667,"('red', 'red')","('circle', 'triangle')","('horizontal', 'horizontal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",1,0,1,101,101,2
668,"('red', 'red')","('circle', 'triangle')","('horizontal', 'vertical')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",1,0,0,100,100,1
669,"('red', 'red')","('circle', 'triangle')","('horizontal', 'diagonal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",1,0,0,100,100,1
670,"('red', 'red')","('circle', 'square')","('horizontal', 'horizontal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",1,0,1,101,101,2
671,"('red', 'red')","('circle', 'square')","('horizontal', 'vertical')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",1,0,0,100,100,1
672,"('red', 'red')","('circle', 'square')","('horizontal', 'diagonal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",1,0,0,100,100,1
673,"('red', 'red')","('circle', 'circle')","('horizontal', 'horizontal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",1,1,1,111,111,3
674,"('red', 'red')","('circle', 'circle')","('horizontal', 'vertical')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",1,1,0,110,110,2
675,"('red', 'red')","('circle', 'circle')","('horizontal', 'diagonal')",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",1,1,0,110,110,2
676,"('red', 'blue')","('circle', 'triangle')","('vertical', 'horizontal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
677,"('red', 'blue')","('circle', 'triangle')","('vertical', 'vertical')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,1,001,1,1
678,"('red', 'blue')","('circle', 'triangle')","('vertical', 'diagonal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
679,"('red', 'blue')","('circle', 'square')","('vertical', 'horizontal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
680,"('red', 'blue')","('circle', 'square')","('vertical', 'vertical')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,0,1,001,1,1
681,"('red', 'blue')","('circle', 'square')","('vertical', 'diagonal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
682,"('red', 'blue')","('circle', 'circle')","('vertical', 'horizontal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,0,010,10,1
683,"('red', 'blue')","('circle', 'circle')","('vertical', 'vertical')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,1,1,011,11,2
684,"('red', 'blue')","('circle', 'circle')","('vertical', 'diagonal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,0,010,10,1
685,"('red', 'green')","('circle', 'triangle')","('vertical', 'horizontal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
686,"('red', 'green')","('circle', 'triangle')","('vertical', 'vertical')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,1,001,1,1
687,"('red', 'green')","('circle', 'triangle')","('vertical', 'diagonal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
688,"('red', 'green')","('circle', 'square')","('vertical', 'horizontal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
689,"('red', 'green')","('circle', 'square')","('vertical', 'vertical')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",0,0,1,001,1,1
690,"('red', 'green')","('circle', 'square')","('vertical', 'diagonal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
691,"('red', 'green')","('circle', 'circle')","('vertical', 'horizontal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,0,010,10,1
692,"('red', 'green')","('circle', 'circle')","('vertical', 'vertical')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",0,1,1,011,11,2
693,"('red', 'green')","('circle', 'circle')","('vertical', 'diagonal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,0,010,10,1
694,"('red', 'red')","('circle', 'triangle')","('vertical', 'horizontal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",1,0,0,100,100,1
695,"('red', 'red')","('circle', 'triangle')","('vertical', 'vertical')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",1,0,1,101,101,2
696,"('red', 'red')","('circle', 'triangle')","('vertical', 'diagonal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",1,0,0,100,100,1
697,"('red', 'red')","('circle', 'square')","('vertical', 'horizontal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",1,0,0,100,100,1
698,"('red', 'red')","('circle', 'square')","('vertical', 'vertical')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",1,0,1,101,101,2
699,"('red', 'red')","('circle', 'square')","('vertical', 'diagonal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",1,0,0,100,100,1
